nr_sessions,total_km,km_Z3_4,km_Z5_T1_T2,km_sprinting,strength_training,hours_alternative,perceived_exertion,perceived_trainingSuccess,perceived_recovery,nr_sessions_1,total_km_1,km_Z3_4_1,km_Z5_T1_T2_1,km_sprinting_1,strength_training_1,hours_alternative_1,perceived_exertion_1,perceived_trainingSuccess_1,perceived_recovery_1,nr_sessions_2,total_km_2,km_Z3_4_2,km_Z5_T1_T2_2,km_sprinting_2,strength_training_2,hours_alternative_2,perceived_exertion_2,perceived_trainingSuccess_2,perceived_recovery_2,nr_sessions_3,total_km_3,km_Z3_4_3,km_Z5_T1_T2_3,km_sprinting_3,strength_training_3,hours_alternative_3,perceived_exertion_3,perceived_trainingSuccess_3,perceived_recovery_3,nr_sessions_4,total_km_4,km_Z3_4_4,km_Z5_T1_T2_4,km_sprinting_4,strength_training_4,hours_alternative_4,perceived_exertion_4,perceived_trainingSuccess_4,perceived_recovery_4,nr_sessions_5,total_km_5,km_Z3_4_5,km_Z5_T1_T2_5,km_sprinting_5,strength_training_5,hours_alternative_5,perceived_exertion_5,perceived_trainingSuccess_5,perceived_recovery_5,nr_sessions_6,total_km_6,km_Z3_4_6,km_Z5_T1_T2_6,km_sprinting_6,strength_training_6,hours_alternative_6,perceived_exertion_6,perceived_trainingSuccess_6,perceived_recovery_6,athlete_id,injury,date
1.0,14.5,7.5,0.0,0.0,0.0,0.0,0.09,0.0,0.17,1.0,0.0,0.0,0.0,0.0,0.0,1.25,0.07,0.0,0.16,1.0,4.7,0.0,0.0,1.2,0.0,0.0,0.08,0.0,0.18,1.0,11.8,4.8,0.0,0.0,0.0,0.0,0.09,0.0,0.17,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.08,0.0,0.17,1.0,9.4,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.17,1.0,8.5,4.5,0.0,0.0,0.0,0.0,0.1,0.0,0.16,0,0,264
1.0,0.0,0.0,0.0,0.0,0.0,1.25,0.07,0.0,0.16,1.0,4.7,0.0,0.0,1.2,0.0,0.0,0.08,0.0,0.18,1.0,11.8,4.8,0.0,0.0,0.0,0.0,0.09,0.0,0.17,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.08,0.0,0.17,1.0,9.4,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.17,1.0,8.5,4.5,0.0,0.0,0.0,0.0,0.1,0.0,0.16,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.17,0,0,265
1.0,4.7,0.0,0.0,1.2,0.0,0.0,0.08,0.0,0.18,1.0,11.8,4.8,0.0,0.0,0.0,0.0,0.09,0.0,0.17,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.08,0.0,0.17,1.0,9.4,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.17,1.0,8.5,4.5,0.0,0.0,0.0,0.0,0.1,0.0,0.16,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.17,1.0,12.4,6.4,0.0,0.0,0.0,0.0,0.1,0.0,0.17,0,0,266
1.0,11.8,4.8,0.0,0.0,0.0,0.0,0.09,0.0,0.17,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.08,0.0,0.17,1.0,9.4,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.17,1.0,8.5,4.5,0.0,0.0,0.0,0.0,0.1,0.0,0.16,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.17,1.0,12.4,6.4,0.0,0.0,0.0,0.0,0.1,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.01,-0.01,0,0,267
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.08,0.0,0.17,1.0,9.4,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.17,1.0,8.5,4.5,0.0,0.0,0.0,0.0,0.1,0.0,0.16,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.17,1.0,12.4,6.4,0.0,0.0,0.0,0.0,0.1,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.01,-0.01,1.0,9.1,2.4,0.0,0.0,0.0,0.0,0.11,0.0,0.17,0,0,268
1.0,9.4,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.17,1.0,8.5,4.5,0.0,0.0,0.0,0.0,0.1,0.0,0.16,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.17,1.0,12.4,6.4,0.0,0.0,0.0,0.0,0.1,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.01,-0.01,1.0,9.1,2.4,0.0,0.0,0.0,0.0,0.11,0.0,0.17,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.08,0.0,0.17,0,0,269
1.0,8.5,4.5,0.0,0.0,0.0,0.0,0.1,0.0,0.16,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.17,1.0,12.4,6.4,0.0,0.0,0.0,0.0,0.1,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.01,-0.01,1.0,9.1,2.4,0.0,0.0,0.0,0.0,0.11,0.0,0.17,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.08,0.0,0.17,1.0,11.1,4.0,0.0,0.0,0.0,0.0,0.08,0.0,0.16,0,0,270
1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.17,1.0,12.4,6.4,0.0,0.0,0.0,0.0,0.1,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.01,-0.01,1.0,9.1,2.4,0.0,0.0,0.0,0.0,0.11,0.0,0.17,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.08,0.0,0.17,1.0,11.1,4.0,0.0,0.0,0.0,0.0,0.08,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.01,-0.01,0,0,271
1.0,12.4,6.4,0.0,0.0,0.0,0.0,0.1,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.01,-0.01,1.0,9.1,2.4,0.0,0.0,0.0,0.0,0.11,0.0,0.17,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.08,0.0,0.17,1.0,11.1,4.0,0.0,0.0,0.0,0.0,0.08,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.01,-0.01,1.0,7.5,1.5,0.0,0.0,0.0,0.0,0.09,0.0,0.16,0,0,272
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.01,-0.01,1.0,9.1,2.4,0.0,0.0,0.0,0.0,0.11,0.0,0.17,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.08,0.0,0.17,1.0,11.1,4.0,0.0,0.0,0.0,0.0,0.08,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.01,-0.01,1.0,7.5,1.5,0.0,0.0,0.0,0.0,0.09,0.0,0.16,1.0,0.0,0.0,0.0,0.0,0.0,1.25,0.09,0.0,0.17,0,0,273
1.0,9.1,2.4,0.0,0.0,0.0,0.0,0.11,0.0,0.17,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.08,0.0,0.17,1.0,11.1,4.0,0.0,0.0,0.0,0.0,0.08,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.01,-0.01,1.0,7.5,1.5,0.0,0.0,0.0,0.0,0.09,0.0,0.16,1.0,0.0,0.0,0.0,0.0,0.0,1.25,0.09,0.0,0.17,1.0,4.8,0.0,0.0,0.8,0.0,0.0,0.09,0.0,0.18,0,0,274
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.08,0.0,0.17,1.0,11.1,4.0,0.0,0.0,0.0,0.0,0.08,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.01,-0.01,1.0,7.5,1.5,0.0,0.0,0.0,0.0,0.09,0.0,0.16,1.0,0.0,0.0,0.0,0.0,0.0,1.25,0.09,0.0,0.17,1.0,4.8,0.0,0.0,0.8,0.0,0.0,0.09,0.0,0.18,1.0,10.9,3.8,0.0,0.0,0.0,0.0,0.09,0.0,0.16,0,0,275
1.0,11.1,4.0,0.0,0.0,0.0,0.0,0.08,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.01,-0.01,1.0,7.5,1.5,0.0,0.0,0.0,0.0,0.09,0.0,0.16,1.0,0.0,0.0,0.0,0.0,0.0,1.25,0.09,0.0,0.17,1.0,4.8,0.0,0.0,0.8,0.0,0.0,0.09,0.0,0.18,1.0,10.9,3.8,0.0,0.0,0.0,0.0,0.09,0.0,0.16,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.07,0.0,0.16,0,0,276
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.01,-0.01,1.0,7.5,1.5,0.0,0.0,0.0,0.0,0.09,0.0,0.16,1.0,0.0,0.0,0.0,0.0,0.0,1.25,0.09,0.0,0.17,1.0,4.8,0.0,0.0,0.8,0.0,0.0,0.09,0.0,0.18,1.0,10.9,3.8,0.0,0.0,0.0,0.0,0.09,0.0,0.16,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.07,0.0,0.16,1.0,13.5,6.0,0.0,0.0,0.0,0.0,0.08,0.0,0.17,0,0,277
1.0,7.5,1.5,0.0,0.0,0.0,0.0,0.09,0.0,0.16,1.0,0.0,0.0,0.0,0.0,0.0,1.25,0.09,0.0,0.17,1.0,4.8,0.0,0.0,0.8,0.0,0.0,0.09,0.0,0.18,1.0,10.9,3.8,0.0,0.0,0.0,0.0,0.09,0.0,0.16,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.07,0.0,0.16,1.0,13.5,6.0,0.0,0.0,0.0,0.0,0.08,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.01,-0.01,0,0,278
1.0,0.0,0.0,0.0,0.0,0.0,1.25,0.09,0.0,0.17,1.0,4.8,0.0,0.0,0.8,0.0,0.0,0.09,0.0,0.18,1.0,10.9,3.8,0.0,0.0,0.0,0.0,0.09,0.0,0.16,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.07,0.0,0.16,1.0,13.5,6.0,0.0,0.0,0.0,0.0,0.08,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.01,-0.01,1.0,11.4,5.4,0.0,0.0,0.0,0.0,0.09,0.0,0.17,0,0,279
1.0,4.8,0.0,0.0,0.8,0.0,0.0,0.09,0.0,0.18,1.0,10.9,3.8,0.0,0.0,0.0,0.0,0.09,0.0,0.16,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.07,0.0,0.16,1.0,13.5,6.0,0.0,0.0,0.0,0.0,0.08,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.01,-0.01,1.0,11.4,5.4,0.0,0.0,0.0,0.0,0.09,0.0,0.17,1.0,0.0,0.0,0.0,0.0,0.0,1.25,0.08,0.0,0.16,0,0,280
1.0,10.9,3.8,0.0,0.0,0.0,0.0,0.09,0.0,0.16,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.07,0.0,0.16,1.0,13.5,6.0,0.0,0.0,0.0,0.0,0.08,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.01,-0.01,1.0,11.4,5.4,0.0,0.0,0.0,0.0,0.09,0.0,0.17,1.0,0.0,0.0,0.0,0.0,0.0,1.25,0.08,0.0,0.16,1.0,4.8,0.0,0.0,0.8,0.0,0.0,0.09,0.0,0.17,0,0,281
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.07,0.0,0.16,1.0,13.5,6.0,0.0,0.0,0.0,0.0,0.08,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.01,-0.01,1.0,11.4,5.4,0.0,0.0,0.0,0.0,0.09,0.0,0.17,1.0,0.0,0.0,0.0,0.0,0.0,1.25,0.08,0.0,0.16,1.0,4.8,0.0,0.0,0.8,0.0,0.0,0.09,0.0,0.17,1.0,14.4,6.0,0.0,0.0,0.0,0.0,0.1,0.0,0.17,0,0,282
1.0,13.5,6.0,0.0,0.0,0.0,0.0,0.08,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.01,-0.01,1.0,11.4,5.4,0.0,0.0,0.0,0.0,0.09,0.0,0.17,1.0,0.0,0.0,0.0,0.0,0.0,1.25,0.08,0.0,0.16,1.0,4.8,0.0,0.0,0.8,0.0,0.0,0.09,0.0,0.17,1.0,14.4,6.0,0.0,0.0,0.0,0.0,0.1,0.0,0.17,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.17,0,0,283
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.01,-0.01,1.0,11.4,5.4,0.0,0.0,0.0,0.0,0.09,0.0,0.17,1.0,0.0,0.0,0.0,0.0,0.0,1.25,0.08,0.0,0.16,1.0,4.8,0.0,0.0,0.8,0.0,0.0,0.09,0.0,0.17,1.0,14.4,6.0,0.0,0.0,0.0,0.0,0.1,0.0,0.17,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.01,-0.01,0,0,284
1.0,11.4,5.4,0.0,0.0,0.0,0.0,0.09,0.0,0.17,1.0,0.0,0.0,0.0,0.0,0.0,1.25,0.08,0.0,0.16,1.0,4.8,0.0,0.0,0.8,0.0,0.0,0.09,0.0,0.17,1.0,14.4,6.0,0.0,0.0,0.0,0.0,0.1,0.0,0.17,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.01,-0.01,1.0,6.5,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.16,0,0,285
1.0,0.0,0.0,0.0,0.0,0.0,1.25,0.08,0.0,0.16,1.0,4.8,0.0,0.0,0.8,0.0,0.0,0.09,0.0,0.17,1.0,14.4,6.0,0.0,0.0,0.0,0.0,0.1,0.0,0.17,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.01,-0.01,1.0,6.5,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.16,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.18,0,0,286
1.0,4.8,0.0,0.0,0.8,0.0,0.0,0.09,0.0,0.17,1.0,14.4,6.0,0.0,0.0,0.0,0.0,0.1,0.0,0.17,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.01,-0.01,1.0,6.5,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.16,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.18,1.0,0.0,0.0,0.0,0.0,0.0,1.25,0.08,0.0,0.16,0,0,287
1.0,14.4,6.0,0.0,0.0,0.0,0.0,0.1,0.0,0.17,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.01,-0.01,1.0,6.5,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.16,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.18,1.0,0.0,0.0,0.0,0.0,0.0,1.25,0.08,0.0,0.16,1.0,1.5,0.0,0.0,1.5,0.0,0.0,0.1,0.0,0.18,0,0,288
1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.01,-0.01,1.0,6.5,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.16,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.18,1.0,0.0,0.0,0.0,0.0,0.0,1.25,0.08,0.0,0.16,1.0,1.5,0.0,0.0,1.5,0.0,0.0,0.1,0.0,0.18,1.0,11.4,2.4,0.0,0.0,0.0,0.0,0.09,0.0,0.18,0,0,289
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.01,-0.01,1.0,6.5,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.16,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.18,1.0,0.0,0.0,0.0,0.0,0.0,1.25,0.08,0.0,0.16,1.0,1.5,0.0,0.0,1.5,0.0,0.0,0.1,0.0,0.18,1.0,11.4,2.4,0.0,0.0,0.0,0.0,0.09,0.0,0.18,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.08,0.0,0.18,0,0,290
1.0,6.5,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.16,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.18,1.0,0.0,0.0,0.0,0.0,0.0,1.25,0.08,0.0,0.16,1.0,1.5,0.0,0.0,1.5,0.0,0.0,0.1,0.0,0.18,1.0,11.4,2.4,0.0,0.0,0.0,0.0,0.09,0.0,0.18,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.08,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.01,-0.01,0,0,291
1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.18,1.0,0.0,0.0,0.0,0.0,0.0,1.25,0.08,0.0,0.16,1.0,1.5,0.0,0.0,1.5,0.0,0.0,0.1,0.0,0.18,1.0,11.4,2.4,0.0,0.0,0.0,0.0,0.09,0.0,0.18,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.08,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.01,-0.01,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.19,0,0,292
1.0,0.0,0.0,0.0,0.0,0.0,1.25,0.08,0.0,0.16,1.0,1.5,0.0,0.0,1.5,0.0,0.0,0.1,0.0,0.18,1.0,11.4,2.4,0.0,0.0,0.0,0.0,0.09,0.0,0.18,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.08,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.01,-0.01,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.19,2.0,14.5,3.0,0.0,0.0,0.0,0.0,0.08,0.0,0.08,0,0,293
1.0,1.5,0.0,0.0,1.5,0.0,0.0,0.1,0.0,0.18,1.0,11.4,2.4,0.0,0.0,0.0,0.0,0.09,0.0,0.18,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.08,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.01,-0.01,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.19,2.0,14.5,3.0,0.0,0.0,0.0,0.0,0.08,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.01,-0.01,0,0,294
1.0,11.4,2.4,0.0,0.0,0.0,0.0,0.09,0.0,0.18,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.08,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.01,-0.01,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.19,2.0,14.5,3.0,0.0,0.0,0.0,0.0,0.08,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.01,-0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.01,-0.01,0,0,295
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.08,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.01,-0.01,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.19,2.0,14.5,3.0,0.0,0.0,0.0,0.0,0.08,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.01,-0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.01,-0.01,1.0,3.2,0.0,0.0,0.2,0.0,0.0,0.08,0.0,0.17,0,0,296
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.01,-0.01,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.19,2.0,14.5,3.0,0.0,0.0,0.0,0.0,0.08,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.01,-0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.01,-0.01,1.0,3.2,0.0,0.0,0.2,0.0,0.0,0.08,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.01,-0.01,0,0,297
1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.19,2.0,14.5,3.0,0.0,0.0,0.0,0.0,0.08,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.01,-0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.01,-0.01,1.0,3.2,0.0,0.0,0.2,0.0,0.0,0.08,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.01,-0.01,1.0,8.6,1.7,0.0,0.0,0.0,0.0,0.09,0.0,0.17,0,0,298
2.0,14.5,3.0,0.0,0.0,0.0,0.0,0.08,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.01,-0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.01,-0.01,1.0,3.2,0.0,0.0,0.2,0.0,0.0,0.08,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.01,-0.01,1.0,8.6,1.7,0.0,0.0,0.0,0.0,0.09,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.01,-0.01,0,0,299
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.01,-0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.01,-0.01,1.0,3.2,0.0,0.0,0.2,0.0,0.0,0.08,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.01,-0.01,1.0,8.6,1.7,0.0,0.0,0.0,0.0,0.09,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.01,-0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.01,-0.01,0,0,300
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.01,-0.01,1.0,3.2,0.0,0.0,0.2,0.0,0.0,0.08,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.01,-0.01,1.0,8.6,1.7,0.0,0.0,0.0,0.0,0.09,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.01,-0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.01,-0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.01,-0.01,0,0,301
1.0,3.2,0.0,0.0,0.2,0.0,0.0,0.08,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.01,-0.01,1.0,8.6,1.7,0.0,0.0,0.0,0.0,0.09,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.01,-0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.01,-0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.01,-0.01,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.16,0,0,302
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.08,0.0,0.18,1.0,11.5,5.0,0.0,0.0,0.0,0.0,0.1,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.01,-0.01,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.17,1.0,0.0,0.0,0.0,0.0,0.0,1.25,0.09,0.0,0.17,1.0,4.9,0.0,0.0,0.9,0.0,0.0,0.1,0.0,0.17,1.0,14.5,4.5,0.0,0.0,0.0,0.0,0.08,0.0,0.17,0,1,324
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.01,-0.01,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.08,0.0,0.16,1.0,13.3,6.0,1.8,0.0,0.0,0.0,0.1,0.0,0.17,1.0,0.0,0.0,0.0,0.0,0.0,0.75,0.08,0.0,0.16,1.0,5.1,0.0,0.0,1.1,0.0,0.0,0.09,0.0,0.17,1.0,15.2,6.4,0.0,0.0,0.0,0.0,0.09,0.0,0.17,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.08,0.0,0.17,0,1,353
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.01,-0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.01,-0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.01,-0.01,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.01,-0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.01,-0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.01,-0.01,0,1,386
1.0,7.5,4.0,0.0,0.0,0.0,0.0,0.1,0.0,0.18,1.0,12.5,4.0,0.0,0.0,0.0,0.0,0.09,0.0,0.18,1.0,0.0,0.0,0.0,0.0,1.0,0.75,0.09,0.0,0.17,1.0,5.7,0.0,0.0,0.7,0.0,0.0,0.09,0.0,0.17,1.0,10.5,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.18,1.0,11.0,6.0,0.0,0.0,0.0,0.0,0.1,0.0,0.18,1.0,0.0,0.0,0.0,0.0,0.0,1.5,0.08,0.0,0.17,0,1,413
1.0,3.5,0.0,0.0,0.5,0.0,0.0,0.08,0.0,0.18,2.0,3.9,0.0,0.4,0.0,0.0,0.67,0.09,0.0,0.18,2.0,4.4,0.0,0.0,0.9,1.0,0.0,0.1,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.01,-0.01,2.0,5.2,0.0,1.2,0.0,0.0,0.67,0.11,0.0,0.18,1.0,7.5,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.17,1.0,4.9,0.0,0.9,0.0,0.0,0.0,0.1,0.0,0.18,0,1,461
1.0,6.9,3.9,0.0,0.0,0.0,0.0,0.09,0.0,0.17,1.0,6.3,1.6,0.0,0.0,0.0,0.0,0.1,0.0,0.17,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.0,0.16,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.17,1.0,6.8,0.0,0.8,0.0,0.0,0.0,0.11,0.0,0.18,1.0,4.5,4.5,0.0,0.0,0.0,0.0,0.09,0.0,0.15,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.08,0.0,0.17,0,1,490
